"","z","(Intercept)","M","N"
"326",326,0.933510298522513,1.65367828622319,0.13955942019057
"327",327,0.936404335350545,1.65008464943776,0.138751519640007
"328",328,0.936054065613834,1.65094310333101,0.139146240865204
"329",329,0.935572495532722,1.65114524534521,0.139089830396629
"330",330,0.937851846366629,1.64358647451337,0.139709037655774
"331",331,0.937000354892539,1.64712402552617,0.1381073008485
"332",332,0.937864136210162,1.65076216295388,0.136404266301203
"333",333,0.936858964483155,1.65478234468346,0.137940667300934
"334",334,0.941976306142386,1.64920444268132,0.139203363563619
"335",335,0.940066162420853,1.6542012615748,0.138311833400731
"336",336,0.940087811390551,1.65855146353409,0.137627403605614
"337",337,0.940953859254862,1.65485606364585,0.14018927530572
"338",338,0.943155505543077,1.65802098859116,0.138616968615363
"339",339,0.946654439082357,1.64966645517334,0.140172014854485
"340",340,0.93973428712444,1.65471959584254,0.138283206507771
"341",341,0.936378374184434,1.66146515832938,0.138633116193114
"342",342,0.934312766000804,1.65922422053858,0.136718002785365
"343",343,0.930755587068795,1.66576404026338,0.137384945097934
"344",344,0.933294619554948,1.66110574275564,0.136962823026095
"345",345,0.933740309836957,1.65951152524367,0.136774296605074
"346",346,0.931064726067033,1.66379584465437,0.138268462726232
"347",347,0.929638536124386,1.66998570373136,0.138782563618523
"348",348,0.928018235217262,1.67032032922015,0.138587566026466
"349",349,0.925492241220822,1.6729863246135,0.135359874935198
"350",350,0.928845065473032,1.66137310633989,0.138840506845693
"351",351,0.931524620427248,1.65690077742512,0.139430553953218
"352",352,0.933117472250724,1.65239845305078,0.13896180625997
"353",353,0.931608430559911,1.66739096559609,0.136568000577646
"354",354,0.933408144739659,1.65682935173812,0.137615260065099
"355",355,0.934858388888433,1.65742442517949,0.138613963640266
"356",356,0.933638764120847,1.65424963351148,0.138450132975495
"357",357,0.935634234147137,1.65552378081855,0.137045863548711
"358",358,0.934770236076364,1.65733892907977,0.138162577614591
"359",359,0.933347687370814,1.66362727935048,0.138212909529742
"360",360,0.933156325947763,1.66378727495278,0.136275719857472
"361",361,0.934708447159936,1.66197996610745,0.136355894191016
"362",362,0.936271610311944,1.65838621373389,0.13674774206079
"363",363,0.935735072535808,1.65995359975985,0.135086034488457
"364",364,0.935317404969914,1.65349329243294,0.136878439512498
"365",365,0.932486441823563,1.65235338813383,0.137619330254339
"366",366,0.938505639965903,1.64791640799611,0.136354053121555
"367",367,0.937502513130211,1.65124469023846,0.139040103072838
"368",368,0.9370247451449,1.65907920662621,0.139061399169442
"369",369,0.933996131880342,1.66055971763398,0.138463593590856
"370",370,0.930087172573935,1.66346498907651,0.139128723501105
"371",371,0.929892480173879,1.66877270217014,0.139507857009276
"372",372,0.929900647374071,1.66584106755446,0.137359516466188
"373",373,0.93293514050042,1.66169949312747,0.136492358920941
"374",374,0.930617910642517,1.66567104401354,0.137676865874059
"375",375,0.933931893206536,1.65807810763774,0.136651317049154
"376",376,0.938789787555261,1.64662499063745,0.138041352282812
"377",377,0.93794787663573,1.65217076248875,0.136801244989429
"378",378,0.935810008777383,1.65824536998902,0.138753303269358
"379",379,0.937012967657848,1.65525819117748,0.137538948414056
"380",380,0.937614369911495,1.65728738887669,0.136638653796802
"381",381,0.940242205426245,1.65733916108645,0.138451045605126
"382",382,0.940597213597514,1.65369318536557,0.134768588922668
"383",383,0.939170558146707,1.65729703588881,0.136502949474944
"384",384,0.943032994979082,1.65342170915444,0.134714694080095
"385",385,0.938802967895302,1.66200080672318,0.134630338175766
"386",386,0.939707463112636,1.65941575983983,0.139609768840377
"387",387,0.942464496319284,1.65412500759063,0.139219562936334
"388",388,0.938973026687333,1.65509789433747,0.13868301867964
"389",389,0.940185612296162,1.6484218173813,0.13813458615967
"390",390,0.940475389688646,1.64868001721586,0.139477745139487
"391",391,0.938032400883658,1.65416156303206,0.139964921038047
"392",392,0.937583933023263,1.65489309589905,0.139255519659606
"393",393,0.935294877047107,1.65651681690179,0.138743226726912
"394",394,0.936645898676449,1.65348787505346,0.138816717245595
"395",395,0.938537373613409,1.64719009327238,0.138261433019946
"396",396,0.942309742329044,1.64694356707882,0.135576051659846
"397",397,0.945969576159486,1.64254074855124,0.13581493242309
"398",398,0.945240133062065,1.64437766032992,0.13614195389688
"399",399,0.943452956034606,1.65099450744082,0.137917786583081
"400",400,0.942148514494203,1.65181257055368,0.138059283744858
